"Company","Model","Ex-Showroom_Price","Fuel_Type","City_Mileage","Fuel_Tank_Capacity","Seating_Capacity","Type","Handbrake","Doors","Speedometer","Odometer","Gears","Engine_Size","CO2_Emissions","Displacement","Cylinders","Bluetooth","Seats_Material","Body_Type","FM_Radio","Parking_Assistance"
"Ford","Aspire","Rs. 7,62,400","Petrol","","42 litres","5","Manual","Manual","4","Analog","Digital","5","6.2","340","1194 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors"
"Ford","Aspire","Rs. 8,42,400","Diesel","","40 litres","5","Manual","Manual","4","Analog","Digital","5","6.2","276","1498 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors"
"Toyota","Platinum Etios","Rs. 6,27,100","Petrol","13,6 km/litre","45 litres","5","Manual","Manual","4","Analog","Digital","5","6.2","258","1496 cc","4","","Fabric","Sedan","Yes",""
"Toyota","Platinum Etios","Rs. 7,18,600","Petrol","13,6 km/litre","45 litres","5","Manual","Manual","4","Analog","Digital","5","1.4","179","1496 cc","4","Yes","Fabric","Sedan","Yes",""
"Toyota","Platinum Etios","Rs. 7,34,700","Diesel","20.32 km/litre","45 litres","5","Manual","Manual","4","Analog","Digital","5","1.4","179","1364 cc","4","","Fabric","Sedan","Yes",""
"Toyota","Platinum Etios","Rs. 8,28,600","Diesel","20.3 km/litre","45 litres","5","Manual","Manual","4","Analog","Digital","5","1.8","202","1364 cc","4","Yes","Fabric","Sedan","Yes",""
"Toyota","Platinum Etios","Rs. 8,88,400","Diesel","20.32 km/litre","45 litres","5","Manual","Manual","4","Analog","Digital","5","1.8","189","1364 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors"
"Toyota","Platinum Etios","Rs. 7,78,400","Petrol","13,6 km/litre","45 litres","5","Manual","Manual","4","Analog","Digital","5","2","192","1496 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors"
"Toyota","Platinum Etios","Rs. 6,89,600","Petrol","13.6 km/litre","45 litres","5","Manual","Manual","4","Analog","Digital","5","1.4","177","1496 cc","4","","Fabric","Sedan","Yes",""
"Toyota","Platinum Etios","Rs. 7,99,600","Diesel","20.3 km/litre","45 litres","5","Manual","Manual","4","Analog","Digital","5","1.4","163","1364 cc","4","Yes","Fabric","Sedan","Yes",""
"Toyota","Platinum Etios","Rs. 9,13,400","Diesel","20.32 km/litre","45 litres","5","Manual","Manual","4","Analog","Digital","5","2.4","209","1364 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors"
"Toyota","Platinum Etios","Rs. 8,03,400","Petrol","13.6 km/litre","45 litres","5","Manual","Manual","4","Analog","Digital","5","3.6","276","1496 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors"
"Toyota","Etios Cross","Rs. 8,02,000","Petrol","15 km/litre","45 litres","5","Manual","Manual","5","Analog","Digital","5","3.6","259","1496 cc","4","Yes","Fabric","Hatchback","Yes",""
"Toyota","Etios Cross","Rs. 6,50,000","Petrol","16,78 km/litre","45 litres","5","Manual","Manual","5","Analog","Digital","5","2.4","230","1197 cc","4","","Fabric","Hatchback","Yes",""
"Toyota","Etios Cross","Rs. 7,97,500","Diesel","18.1 km/litre","45 litres","5","Manual","Manual","5","Analog","Digital","5","3.6","290","1364 cc","4","Yes","Fabric","Hatchback","Yes",""
"Toyota","Etios Cross","Rs. 7,66,000","Diesel","18.1 km/litre","45 litres","5","Manual","Manual","5","Analog","Digital","5","3.6","272","1364 cc","4","","Fabric","Hatchback","Yes",""
"Toyota","Etios Cross","Rs. 6,68,500","Petrol","16.78 km/litre","45 litres","5","Manual","Manual","5","Analog","Digital","5","4.3","347","1197 cc","4","","Fabric","Hatchback","Yes",""
"Toyota","Etios Cross","Rs. 8,16,000","Diesel","18.1 km/litre","45 litres","5","Manual","Manual","5","Analog","Digital","5","5.3","366","1364 cc","4","","Fabric","Hatchback","Yes",""
"Mahindra","Verito Vibe","Rs. 6,57,628","Diesel","18 km/litre","50 litres","5","Manual","Manual","5","Analog","Digital","5","5.3","334","1461 cc","4","","Fabric","Hatchback","Yes",""
"Mahindra","Verito Vibe","Rs. 6,85,729","Diesel","18 km/litre","50 litres","5","Manual","Manual","5","Analog","Digital","5","5.3","380","1461 cc","4","","Fabric","Hatchback","Yes",""
"Mahindra","Verito Vibe","Rs. 7,50,428","Diesel","18 km/litre","50 litres","5","Manual","Manual","5","Analog","Digital","5","5.3","344","1461 cc","4","","Fabric","Hatchback","Yes",""
"Fiat","Urban Cross","Rs. 6,77,618","Diesel","20 km/litre","45 litres","5","Manual","Automatic","5","Analog","Digital","","5.3","380","1248 cc","4","Yes","Fabric","Crossover","Yes",""
"Fiat","Urban Cross","Rs. 7,39,074","Diesel","20 km/litre","45 litres","5","Manual","Manual","5","Analog","Digital","","5.3","344","1248 cc","4","Yes","Fabric","Crossover","Yes",""
"Fiat","Urban Cross","Rs. 9,77,516","Petrol","17 km/litre","45 litres","5","Manual","Automatic","5","Analog","Digital","","5.3","380","1368 cc","4","Yes","Leather","Crossover","Yes",""
"Fiat","Urban Cross","Rs. 8,10,211","Diesel","20 km/litre","45 litres","5","Manual","Automatic","5","Analog","Digital","","5.3","362","1248 cc","4","Yes","Leather","Crossover","Yes",""
"Toyota","Glanza","Rs. 7,21,900","Petrol","","37 litres","5","Manual","Manual","5","Analog, Digital","Digital","5","5.3","380","1197 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors"
"Toyota","Glanza","Rs. 7,58,200","Petrol","","37 litres","5","Manual","Manual","5","Analog, Digital","Digital","5","5.3","344","1197 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Toyota","Glanza","Rs. 8,29,900","Petrol","","37 litres","5","CVT","Manual","5","Digital","Digital","5","5.3","380","1197 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors"
"Toyota","Glanza","Rs. 8,90,200","Petrol","","37 litres","5","CVT","Manual","5","Analog, Digital","Digital, Analog","5","5.3","362","1197 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Toyota","Glanza","Rs. 6,97,900","Petrol","","37 litres","5","Manual","Manual","5","Digital","Digital","5","4.8","414","1197 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors"
"Fiat","Avventura","Rs. 7,96,132","Diesel","11.2 km/litre","45 litres","5","Manual","Manual","5","Analog","Digital","5","6","432","1248 cc","4","","Fabric","Crossover","Yes",""
"Fiat","Avventura","Rs. 7,11,801","Diesel","11.2 km/litre","45 litres","5","Manual","Manual","5","Analog","Digital","5","6","411","1248 cc","4","","Fabric","Crossover","Yes",""
"Fiat","Avventura","Rs. 8,76,341","Diesel","11.2 km/litre","45 litres","5","Manual","Manual","5","Analog","Digital","5","4.8","419","1248 cc","4","Yes","Fabric","Crossover","Yes",""
"Honda","Jazz","Rs. 7,45,000","Petrol","11.3 km/litre","40 litres","5","Manual","Manual","5","Analog","Digital","5","6","435","1199 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Honda","Jazz","Rs. 9,09,000","Petrol","11.3 km/litre","40 litres","5","Automatic","Manual","5","Analog","Digital","5","6","413","1199 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Honda","Jazz","Rs. 7,89,000","Petrol","11.3 km/litre","40 litres","5","Manual","Manual","5","Analog","Digital","5","2.5","221","1199 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Honda","Jazz","Rs. 8,65,000","Petrol","11.3 km/litre","40 litres","5","Automatic","Manual","5","Analog","Digital","5","3.6","244","1199 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Honda","Jazz","Rs. 8,16,500","Diesel","12 km/litre","40 litres","5","Manual","Manual","5","Analog","Analog","6","3.6","229","1498 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors"
"Honda","Jazz","Rs. 8,96,500","Diesel","12 km/litre","40 litres","5","Manual","Manual","5","Analog","Digital","6","2.4","200","1498 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Honda","Jazz","Rs. 9,40,500","Diesel","12 km/litre","40 litres","5","Manual","Manual","5","Analog","Digital","6","2","228","1498 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Honda","Jazz","Rs. 9,28,000","Petrol","","40 litres","5","Automatic","Manual","5","Analog","Digital","5","2.5","184","1199 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Jeep","Compass Trailhawk","Rs. 26,80,000","Diesel","","60 litres","5","Automatic","Automatic","5","Analog","Digital","9","2.4","244","1956 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Jeep","Compass Trailhawk","Rs. 27,60,000","Diesel","","60 litres","5","Automatic","Automatic","5","Analog","Digital","9","2.4","235","1956 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Isuzu","Mu-X","Rs. 27,34,834","Diesel","13.8 km/litre","76 litres","7","Automatic","Manual","5","Analog","Analog","5","4.3","271","2999 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Isuzu","Mu-X","Rs. 29,31,534","Diesel","13.8 km/litre","76 litres","7","Automatic","Manual","5","Analog","Analog","5","4.3","269","2999 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
